axis,axis_value,config_key,seed,camera,is_reference_camera,z_position_error_mm_raw,z_position_error_mm_gauge_corrected,water_z_error_mm_signed,h_c_error_mm_signed
cameras,16,cameras_16,44,cam9,False,-0.29010348692622145,-0.327881033905683,-2.114485837880986,-1.8243823509547648
cameras,8,cameras_8,44,cam0,True,0.0,0.7729385706164884,-0.31786112262466304,-0.31786112262466304
cameras,8,cameras_8,44,cam1,False,-0.6901153370796411,0.08282323353684728,-0.31786112262466304,0.3722542144549781
cameras,8,cameras_8,44,cam2,False,-1.281897282176995,-0.5089587115605065,-0.31786112262466304,0.9640361595523319
cameras,8,cameras_8,44,cam3,False,-0.4245919001362934,0.348346670480195,-0.31786112262466304,0.10673077751163035
cameras,8,cameras_8,44,cam4,False,-0.788997629710967,-0.01605905909447858,-0.31786112262466304,0.47113650708630395
cameras,8,cameras_8,44,cam5,False,-1.2087098607922988,-0.4357712901758104,-0.31786112262466304,0.8908487381676358
cameras,8,cameras_8,44,cam6,False,-0.271510119541913,0.5014284510745755,-0.31786112262466304,-0.04635100308275003
cameras,8,cameras_8,44,cam7,False,-0.7447478648773108,0.02819070573917759,-0.31786112262466304,0.4268867422526478
index,1.333,baseline,44,cam0,True,0.0,-0.08205328189357775,0.8927761495787223,0.8927761495787223
index,1.333,baseline,44,cam1,False,-0.017108045269530366,-0.0991613271631081,0.8927761495787223,0.9098841948482527
index,1.333,baseline,44,cam10,False,0.06442372663805797,-0.017629555255519777,0.8927761495787223,0.8283524229406644
index,1.333,baseline,44,cam11,False,0.38255646501722007,0.3005031831236423,0.8927761495787223,0.5102196845615022
