test_depth_m,model,signed_mean_mm,rmse_mm,scale_factor,calib_depth_min_m,calib_depth_max_m,xy_rmse_mm,z_rmse_mm,anisotropy_ratio,n_points,noise_std,seed
1.7,non_refractive,0.2757910237351009,0.384376416852665,1.0045965170622517,1.2232582894305215,2.0370421038025053,27.940068291071615,59.110125518311264,2.115604189027705,4312,0.25,44
1.7,refractive,0.009207846308838297,0.19515165278767638,1.0001534641051473,1.2232582894305215,2.0370421038025053,0.6447745142200749,1.161329164713077,1.801139994061073,4312,0.25,44
2.0,non_refractive,0.41112402816591087,0.5362163942728442,1.0068520671360985,1.2232582894305215,2.0370421038025053,33.1335457385799,119.7724610998879,3.614839837694393,4312,0.25,44
2.0,refractive,0.009237487347999873,0.19024496535933325,1.0001539581224668,1.2232582894305215,2.0370421038025053,0.7127423016871454,1.1780728890234087,1.6528735368095466,4312,0.25,44
2.5,non_refractive,0.6255257654609574,0.8282146225396392,1.0104254294243493,1.2232582894305215,2.0370421038025053,41.273292667672855,216.07352181583133,5.235189824946292,4312,0.25,44
2.5,refractive,0.015211853278521497,0.20531839193602935,1.0002535308879754,1.2232582894305215,2.0370421038025053,0.8619558048971238,1.232489438472378,1.4298754431144858,4312,0.25,44
1.1,non_refractive,0.23130713303354225,0.9705674219362401,1.0038551188838924,1.2232582894305215,2.0370421038025053,24.997637276803324,64.6398986067052,2.5858403292653622,4054,0.5,44
1.1,refractive,0.022437693307068293,0.4006605557376633,1.0003739615551177,1.2232582894305215,2.0370421038025053,0.996536947443893,2.242512220689732,2.2503051456764878,4054,0.5,44
1.2,non_refractive,0.21779855012784544,0.8474551721742581,1.003629975835464,1.2232582894305215,2.0370421038025053,27.256881767400525,43.45555374252874,1.5942965931819086,4247,0.5,44
1.2,refractive,0.022361570882028753,0.37804260457703354,1.0003726928480339,1.2232582894305215,2.0370421038025053,1.0114019988684984,2.245109995538975,2.219799840271902,4247,0.5,44
1.3,non_refractive,0.19555282207105,0.6574281239357926,1.0032592137011842,1.2232582894305215,2.0370421038025053,29.173741301130814,23.456662306456348,0.8040333964827178,4282,0.5,44
1.3,refractive,0.022722725420881027,0.40302058145196595,1.000378712090348,1.2232582894305215,2.0370421038025053,1.081937996432114,2.216214230918272,2.0483745262913757,4282,0.5,44
1.4,non_refractive,0.21934015485903097,0.545833550574317,1.0036556692476506,1.2232582894305215,2.0370421038025053,31.236127232227243,9.873866248590065,0.31610404757229005,4294,0.5,44
1.4,refractive,0.023304049516545574,0.3910649870332484,1.0003884008252757,1.2232582894305215,2.0370421038025053,1.1337697983239674,2.207951834507872,1.9474428034437412,4294,0.5,44
1.5,non_refractive,0.21186314977974596,0.5221680679935854,1.003531052496329,1.2232582894305215,2.0370421038025053,33.01430172636946,21.769543936383556,0.6593973762284847,4288,0.5,44
