seed,noise_std,camera,model,focal_length_error_pct,z_position_error_mm,xy_position_error_mm,gt_x_m,gt_y_m,gt_z_m,est_x_m,est_y_m,est_z_m,reprojection_rms_px
43,1.2,cam5,refractive,0.16503361519669538,-1.227349077696481,1.0138743500489655,-0.3363,1.193,0.0,-0.336418156770282,1.1919930341737062,-0.0041361683386525305,1.1961893718032341
43,1.2,cam6,non_refractive,7.893368819302977,-31.290743061485372,5.394326042704214,-0.6801,1.1523,0.0,-0.6781072854144438,1.1472872320983805,-0.06954594518247217,1.5563676451400692
43,1.2,cam6,refractive,0.17245405955136503,-1.869617639248934,1.7626237364442139,-0.6801,1.1523,0.0,-0.6803200658749737,1.1505511679763487,-0.004778436900204984,1.1961893718032341
43,1.2,cam7,non_refractive,7.628204864167574,-24.39407658110916,5.773631036129348,-0.8868,0.8828,0.0,-0.8829518727432616,0.8784957309613243,-0.06264927870209597,1.5563676451400692
43,1.2,cam7,refractive,0.04092279997441493,-0.3216661775235279,1.3686926690698535,-0.8868,0.8828,0.0,-0.8862100698865704,0.8815649687924452,-0.0032304854384795773,1.1961893718032341
43,1.2,cam8,non_refractive,8.142073269997972,-29.545342783746577,5.828035933830325,-1.0023,0.5654,0.0,-0.9983972470585042,0.5610716605581744,-0.06780054490473339,1.5563676451400692
43,1.2,cam8,refractive,0.2069473027022521,-2.1557028179577062,0.9965014989179303,-1.0023,0.5654,0.0,-1.0020436405530555,0.5644370383853403,-0.005064522078913756,1.1961893718032341
43,1.2,cam9,non_refractive,7.81623690759344,-17.250709819992117,4.940036998565786,-0.8949,0.2677,0.0,-0.8912868204124337,0.2643311873285692,-0.055505911940978925,1.5563676451400692
43,1.2,cam9,refractive,-0.10437535767710478,2.250150760396679,1.3099923075363693,-0.8949,0.2677,0.0,-0.8936266854088827,0.26739218544892723,-0.0006586685005593704,1.1961893718032341
44,0.25,cam0,non_refractive,7.180729674287107,9.85082598801015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.296807092802898
44,0.25,cam0,refractive,0.021198188910563215,-0.9012589745874451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24971556906647233
44,0.25,cam1,non_refractive,7.42846066469804,8.134850491150312,2.1623035172291685,0.208,0.2419,0.0,0.20602514152819718,0.24101938060606737,-0.001715975496859839,1.296807092802898
44,0.25,cam1,refractive,-0.023094986372307575,-0.21102347449553238,0.16283670472591877,0.208,0.2419,0.0,0.20783724378164894,0.24189488084049254,0.0006902355000919127,0.24971556906647233
44,0.25,cam10,non_refractive,6.873101462596484,7.694267072965401,6.350948851308928,-0.6639,0.0038,0.0,-0.657549215376533,0.0037543274888293936,-0.0021565589150447494,1.296807092802898
44,0.25,cam10,refractive,-0.04840177503071172,0.3276399996372614,0.10501935268932791,-0.6639,0.0038,0.0,-0.6639417706378191,0.0038963549596827966,0.0012288989742247065,0.24971556906647233
44,0.25,cam11,non_refractive,6.937392178004897,9.611908548704529,3.971502342121576,-0.3364,-0.0573,0.0,-0.33248198737043916,-0.05665037865792518,-0.00023891743930562134,1.296807092802898
44,0.25,cam11,refractive,-0.026464036411288205,-0.11774241294261467,0.187169736815614,-0.3364,-0.0573,0.0,-0.3365844391540937,-0.05726814550554757,0.0007835165616448304,0.24971556906647233
44,0.25,cam2,non_refractive,7.33630055340002,4.054534720740756,4.816043090310281,0.3353,0.573,0.0,0.33240952991138084,0.5691477988481228,-0.005796291267269394,1.296807092802898
44,0.25,cam2,refractive,-0.016523389904232924,-0.02579590071646387,0.2527600467860245,0.3353,0.573,0.0,0.3351383913454734,0.572805654215293,0.0008754630738709812,0.24971556906647233
44,0.25,cam3,non_refractive,6.52203554770596,11.490182977043586,8.776994697462795,0.2227,0.8684,0.0,0.22058376461865384,0.8598819495346629,0.0016393569890334365,1.296807092802898
44,0.25,cam3,refractive,-0.014989197975824145,-0.015069106959964329,0.2927914231869852,0.2227,0.8684,0.0,0.22244651986291758,0.8682534577276123,0.0008861898676274807,0.24971556906647233
44,0.25,cam4,non_refractive,6.434208543230676,7.4879135590794315,11.113971028977513,0.0039,1.149,0.0,0.003945029471691975,1.1378861201923167,-0.002362912428930719,1.296807092802898
44,0.25,cam4,refractive,-0.016909116326588376,0.06979709659042044,0.19626044801248416,0.0039,1.149,0.0,0.003827874162143487,1.148817473215753,0.0009710560711778656,0.24971556906647233
44,0.25,cam5,non_refractive,6.353952988043756,4.7223921426947335,11.410768914229797,-0.3363,1.193,0.0,-0.33163614861735363,1.1825858683753978,-0.005128433845315417,1.296807092802898
44,0.25,cam5,refractive,-0.029702869618100702,0.24848189029109036,0.27297169339165533,-0.3363,1.193,0.0,-0.3362751705582948,1.1927281598921835,0.0011497408648785355,0.24971556906647233
44,0.25,cam6,non_refractive,6.725884239289803,-3.4549674678135585,13.985445410904278,-0.6801,1.1523,0.0,-0.6697999667854736,1.142839450379548,-0.013305793455823708,1.296807092802898
44,0.25,cam6,refractive,0.02211806173454809,-0.5003880201256916,0.16572592368232572,-0.6801,1.1523,0.0,-0.6802656955197244,1.1522968256459492,0.0004008709544617534,0.24971556906647233
44,0.25,cam7,non_refractive,7.449597700191103,-9.931485928011227,10.10392187014282,-0.8868,0.8828,0.0,-0.8781415822500973,0.8775922135963425,-0.019782311916021377,1.296807092802898
44,0.25,cam7,refractive,-0.011277529653189254,0.10987830731147286,0.18040276120288673,-0.8868,0.8828,0.0,-0.8868589862471848,0.8826295131122559,0.001011137281898918,0.24971556906647233
44,0.25,cam8,non_refractive,8.292423555854961,-21.719939959878257,8.48417161234257,-1.0023,0.5654,0.0,-0.9941521162421993,0.5630350141190594,-0.03157076594788841,1.296807092802898
44,0.25,cam8,refractive,-0.06168658288057833,0.5483006771447407,0.21215658553394165,-1.0023,0.5654,0.0,-1.002102844116183,0.565478357987862,0.0014495596517321858,0.24971556906647233
