seed,noise_std,camera,model,focal_length_error_pct,z_position_error_mm,xy_position_error_mm,gt_x_m,gt_y_m,gt_z_m,est_x_m,est_y_m,est_z_m,reprojection_rms_px
43,1.2,cam9,non_refractive,7.81623628075776,-17.296431013088664,4.730744062414877,-0.8949,0.2677,0.0,-0.8914093918221531,0.26450694598654806,-0.0526255027868779,1.5563676697927786
43,1.2,cam9,refractive,-0.10437676036257723,2.250138433665989,1.309996353691976,-0.8949,0.2677,0.0,-0.893626681746054,0.2673921833811276,-0.000658681821750856,1.1961893722862749
44,0.25,cam0,non_refractive,7.180729511498073,12.907506139870613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2968066147158843
44,0.25,cam0,refractive,0.021197592139332977,-0.9012550692313571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24971556906639622
44,0.25,cam1,non_refractive,7.428461401236941,11.251520544132394,2.159761058800901,0.208,0.2419,0.0,0.20602934791253016,0.24101620240933594,-0.0016559855957382196,1.2968066147158843
44,0.25,cam1,refractive,-0.023095408856121664,-0.2110225436423101,0.1628364035737187,0.208,0.2419,0.0,0.20783724409044124,0.24189488060232767,0.000690232525589047,0.24971556906639622
44,0.25,cam10,non_refractive,6.8731019869791865,8.368888869990904,6.3631160577126185,-0.6639,0.0038,0.0,-0.6575371694110985,0.0037397267815754563,-0.004538617269879709,1.2968066147158843
44,0.25,cam10,refractive,-0.048402193692166674,0.3276407005726706,0.10501887097404504,-0.6639,0.0038,0.0,-0.6639417700677004,0.003896354681801,0.0012288957698040276,0.24971556906639622
44,0.25,cam11,non_refractive,6.937392149710946,11.630048961961045,3.973863716228227,-0.3364,-0.0573,0.0,-0.3324788123258324,-0.05665511236706595,-0.0012774571779095674,1.2968066147158843
44,0.25,cam11,refractive,-0.02646447566052952,-0.11774108880810086,0.18716921222251368,-0.3364,-0.0573,0.0,-0.3365844386616408,-0.057268145736609606,0.0007835139804232563,0.24971556906639622
44,0.25,cam2,non_refractive,7.336301290698762,6.697150167077861,4.817297869566655,0.3353,0.573,0.0,0.3324267556677778,0.5691333702308748,-0.006210355972792752,1.2968066147158843
44,0.25,cam2,refractive,-0.01652380340250583,-0.025795509112387816,0.25276000049249936,0.3353,0.573,0.0,0.335138391655066,0.5728056540180588,0.0008754595601189693,0.24971556906639622
44,0.25,cam3,non_refractive,6.522035675282558,12.90550686601839,8.775407735541023,0.2227,0.8684,0.0,0.22057412497339102,0.8598859858881821,-1.999273852222941e-06,1.2968066147158843
44,0.25,cam3,refractive,-0.014989617678725252,-0.01506899235990633,0.2927912505780847,0.2227,0.8684,0.0,0.22244652017697544,0.8682534575292465,0.0008861860768714508,0.24971556906639622
44,0.25,cam4,non_refractive,6.434208634517,7.334125731091523,11.125208693642126,0.0039,1.149,0.0,0.003950494778998866,1.1378749058990774,-0.00557338040877909,1.2968066147158843
44,0.25,cam4,refractive,-0.016909537010075065,0.06979688925688643,0.1962605625115221,0.0039,1.149,0.0,0.0038278744893584984,1.1488174729633396,0.0009710519584882435,0.24971556906639622
44,0.25,cam5,non_refractive,6.353953273245846,3.231688421208709,11.439421654218714,-0.3363,1.193,0.0,-0.3316186456165589,1.1825623140055066,-0.009675817718661904,1.2968066147158843
